"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-01-31,61639,"10025","NY","New York","New York","New York",0,1212500,-0.0199644358228257,-0.0601503759398496,0.0749113475177305,0.0902607235248647,0.047930678824839,"2017-08","2017-Q3",1305400,-0.0711659261529033,"2017-06"
2018-01-31,84654,"60657","IL","Chicago","Cook","Chicago",1,319700,-0.00218476903870162,-0.013880320789636,0.00219435736677116,0.035368609843196,-0.000871627928500374,"2017-06","2017-Q2",325200,-0.0169126691266913,"2017-02"
2018-01-31,84616,"60614","IL","Chicago","Cook","Chicago",2,394800,0.003813882532418,-0.0191304347826087,-0.0498194945848375,0.0465290757109207,-0.000429581055182648,"2017-02","2017-Q1",415900,-0.0507333493628276,"2016-02"
2018-01-31,93144,"79936","TX","El Paso","El Paso","El Paso",3,114800,0.00262008733624454,-0.000870322019147084,-0.00173913043478261,0.00192747181609398,-0.0125091268100879,"2007-12","2007-Q4",131100,-0.124332570556827,"2006-09"
2018-01-31,84640,"60640","IL","Chicago","Cook","Chicago",4,210000,0.00382409177820268,0.00286532951289398,0.0406342913776016,0.0482734387499308,-0.0107207331703594,"2007-02","2007-Q1",238400,-0.119127516778523,"2003-08"
2018-01-31,61807,"10467","NY","New York","Bronx","New York",5,384800,-0.00181582360570687,0.00997375328083989,0.07847533632287,0.0595177026118803,0.00800801557456787,"2006-10","2006-Q4",392900,-0.0206159328073301,"2006-09"
2018-01-31,91733,"77084","TX","Houston","Harris","Houston",6,162400,0.000616142945163278,-0.00306936771025169,0.0350541746335245,0.0804436029686721,0.0251347158380004,"2017-10","2017-Q4",162900,-0.00306936771025169,"2017-09"
2018-01-31,97564,"94109","CA","San Francisco","San Francisco","San Francisco",7,1180200,-0.00564495745218637,0.0067388893627911,0.0450721686000177,0.0838937969283275,0.0401567665416318,"2017-12","2017-Q4",1186900,-0.00564495745218637,"2017-11"
2018-01-31,90668,"75070","TX","Dallas-Fort Worth","Collin","McKinney",8,321700,0.000310945273631841,0.00124494242141301,0.0533726260641781,0.0975389415290644,0.0442721015477607,"2017-11","2017-Q4",321800,-0.000310752019888129,"2017-11"
2018-01-31,62037,"11226","NY","New York","Kings","New York",9,702100,0.0081849511774842,0.0483798715842915,0.15060635857096,0.129805427868644,0.0464209151075858,"2018-01","2018-Q1",702100,0,"2018-01"
2018-01-31,91940,"77449","TX","Houston","Harris","Cypress",10,170600,0.00530347672362994,0.02833031946956,0.0749842470069313,0.0909428258888172,0.0266859847228016,"2018-01","2018-Q1",170600,0,"2018-01"
2018-01-31,61630,"10016","NY","New York","New York","New York",11,1065200,-0.00346150247918421,-0.0265923421365256,0.132709485325393,0.0897818852585914,0.0390524992729537,"2017-08","2017-Q3",1120800,-0.0496074232690935,"2017-07"
2018-01-31,71831,"32162","FL","The Villages","Sumter","The Villages",12,247100,0.00528885272579333,0.00528885272579333,0.00284090909090909,0.0367515742429507,0.00392814757741777,"2007-01","2007-Q1",253900,-0.0267821977156361,"2006-09"
2018-01-31,62045,"11235","NY","New York","Kings","New York",13,624000,0.0169491525423729,0.077720207253886,0.278164686603851,0.0984479050854261,0.0439938929887489,"2018-01","2018-Q1",624000,0,"2018-01"
2018-01-31,84646,"60647","IL","Chicago","Cook","Chicago",14,333500,0.00300751879699248,0.00664050709326894,0.0195658819932742,0.0860722093533772,0.00967047448553937,"2018-01","2018-Q1",333500,0,"2018-01"
2018-01-31,74242,"37211","TN","Nashville","Davidson","Nashville",15,242200,0.0087463556851312,0.027577428935087,0.123897911832947,0.122511855187078,0.0492192078728804,"2018-01","2018-Q1",242200,0,"2018-01"
2018-01-31,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",16,607500,0.00496277915632754,0.0230717413270461,0.0857908847184987,0.101704925377875,,"2018-01","2018-Q1",607500,0,"2018-01"
2018-01-31,74101,"37013","TN","Nashville","Davidson","Nashville",17,204800,0.0108588351431392,0.0359129994941831,0.157716223855285,0.0985605433061179,0.0340683190345692,"2018-01","2018-Q1",204800,0,"2018-01"
2018-01-31,84620,"60618","IL","Chicago","Cook","Chicago",18,336000,0.003584229390681,0.00991884580703336,0.0105263157894737,0.0664301101684319,-0.00427284502895287,"2007-02","2007-Q1",351500,-0.0440967283072546,"2006-01"
2018-01-31,61703,"10128","NY","New York","New York","New York",19,1306800,-0.0260117761049415,-0.0687664790137533,0.16501738432736,0.0991668132908274,0.0366585097809846,"2017-10","2017-Q4",1403300,-0.0687664790137533,"2017-06"
2018-01-31,69816,"28269","NC","Charlotte","Mecklenburg","Charlotte",20,191000,0.00738396624472574,0.031317494600432,0.104684788895315,0.0718645798708653,0.0177405664581962,"2018-01","2018-Q1",191000,0,"2018-01"
2018-01-31,71067,"30349","GA","Atlanta","Clayton","Riverdale",21,128300,0.0142292490118577,0.0272217774219376,0.119546247818499,0.168482660986212,-0.00403971724843588,"2006-04","2006-Q2",142400,-0.0990168539325843,"2004-05"
2018-01-31,93123,"79912","TX","El Paso","El Paso","El Paso",22,174100,0,0.00461627236006924,0.0259281084266352,0.00418765383018704,-0.00838775820267279,"2007-12","2007-Q4",189700,-0.0822351080653664,"2006-08"
2018-01-31,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",23,1368800,-0.0018230875811274,0.0158824402553065,0.0732319272385134,0.109977093443979,0.0322325595366435,"2017-12","2017-Q4",1371300,-0.0018230875811274,"2017-12"
2018-01-31,97771,"94565","CA","San Francisco","Contra Costa","Pittsburg",24,412400,0.00708180708180708,0.025360517155644,0.0971002926310189,0.17516856738032,0.00721310688858479,"2006-07","2006-Q3",470000,-0.122553191489362,"2005-04"
2018-01-31,61796,"10456","NY","New York","Bronx","New York",25,349300,-0.002,0.0109985528219971,0.0784192652053103,0.0607465958161602,,"2017-12","2017-Q4",350000,-0.002,"2017-12"
2018-01-31,84615,"60613","IL","Chicago","Cook","Chicago",26,214200,0.0132450331125828,0.02,0.0630272952853598,0.0434083689059273,-0.0116374108985781,"2007-09","2007-Q3",241500,-0.11304347826087,"2003-03"
2018-01-31,66133,"20009","DC","Washington","District of Columbia","Washington",27,545500,0.000917431192660551,-0.00201244054152945,-0.0124909485879797,0.0374036708580061,0.0202053663477477,"2017-03","2017-Q1",560800,-0.0272824536376605,"2016-11"
2018-01-31,66126,"20002","DC","Washington","District of Columbia","Washington",28,615900,0.00309446254071661,0.0144951408334706,0.0323499832383507,0.0933487602300154,,"2018-01","2018-Q1",615900,0,"2018-01"
2018-01-31,66843,"21234","MD","Baltimore","Baltimore","Parkville",29,202800,0.00645161290322581,0.00495540138751239,0.00595238095238095,0.0227793510902321,-0.00962771540157603,"2007-07","2007-Q3",225700,-0.10146211785556,"2005-12"
2018-01-31,86026,"63376","MO","St. Louis","Saint Charles","Saint Peters",30,181900,0.00110071546505228,0.00165198237885463,-0.0298666666666667,0.0348040239306118,0.00514541533058832,"2017-04","2017-Q2",192200,-0.0535900104058273,"2016-09"
2018-01-31,91685,"77036","TX","Houston","Harris","Houston",31,115400,0.00698080279232112,0.0359066427289048,0.0990476190476191,0.103892111713144,0.0336300525089048,"2016-08","2016-Q3",117500,-0.0178723404255319,"2016-07"
2018-01-31,70829,"30044","GA","Atlanta","Gwinnett","Lawrenceville",32,178800,0.00619020821609454,0.0293609671848014,0.0836363636363636,0.139419287501586,0.0106671431834175,"2018-01","2018-Q1",178800,0,"2018-01"
2018-01-31,61803,"10463","NY","New York","Bronx","New York",33,562000,0.015723838785469,0.10369206598586,0.210685049547609,0.098404231327206,0.0218402131027999,"2018-01","2018-Q1",562000,0,"2018-01"
2018-01-31,84630,"60629","IL","Chicago","Cook","Chicago",34,160500,-0.00124455507156192,0.00816582914572864,0.0126182965299685,0.0643572776251022,-0.0315683122613989,"2006-08","2006-Q3",233400,-0.312339331619537,"2003-05"
2018-01-31,84627,"60625","IL","Chicago","Cook","Chicago",35,268100,0.000746547219111609,-0.00148975791433892,0.0287797390636992,0.0562723651085029,-0.0131999501382101,"2007-09","2007-Q3",309800,-0.134602969657844,"2004-10"
2018-01-31,62017,"11206","NY","New York","Kings","New York",36,692300,-0.0030241935483871,0.0230530515738141,0.22661233167966,0.112035485160733,0.0638535393812885,"2017-12","2017-Q4",694400,-0.0030241935483871,"2017-12"
2018-01-31,62040,"11230","NY","New York","Kings","New York",37,860700,0.00843585237258348,0.0105671010919338,0.0500182993778212,0.100588368760408,0.0343856617342626,"2018-01","2018-Q1",860700,0,"2018-01"
2018-01-31,62020,"11209","NY","New York","Kings","New York",38,867900,0.00742890307603018,0.0263718070009461,0.285587320396978,0.115937187362354,0.0539458644422761,"2018-01","2018-Q1",867900,0,"2018-01"
2018-01-31,62012,"11201","NY","New York","Kings","New York",39,1267900,0.00770942616436179,0.0537732712765957,0.327643979057592,0.151490920828966,0.109909234388271,"2018-01","2018-Q1",1267900,0,"2018-01"
2018-01-31,92551,"78613","TX","Austin","Williamson","Cedar Park",40,282900,0,0.0227765726681128,0.0695652173913043,0.0813931032923765,0.0341539131368125,"2018-01","2018-Q1",282900,0,"2018-01"
2018-01-31,62023,"11212","NY","New York","Kings","New York",41,420600,0.012518054886856,0.0311350821279725,0.126104417670683,0.0772691191535264,0.0145577868347382,"2018-01","2018-Q1",420600,0,"2018-01"
2018-01-31,74126,"37042","TN","Clarksville","Montgomery","Clarksville",42,130700,0.00926640926640927,0.02109375,0.0514883346741754,0.0173989401880088,0.017855544861322,"2018-01","2018-Q1",130700,0,"2018-01"
2018-01-31,90823,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",43,323000,-0.00123685837971552,-0.000309501702259362,0.0329389190917813,0.0833004519383789,0.0354897867519153,"2017-11","2017-Q4",323800,-0.00247066090179123,"2017-10"
2018-01-31,94748,"85032","AZ","Phoenix","Maricopa","Phoenix",44,246600,0.00284668564457096,0.0024390243902439,0.0524967989756722,0.099024432481553,0.0038093480482424,"2006-04","2006-Q2",259600,-0.0500770416024653,"2005-11"
2018-01-31,92271,"78130","TX","San Antonio","Comal","New Braunfels",45,202100,0.00697558545092177,0.00697558545092177,0.0358790363915941,0.0610148603621445,0.0284252421912554,"2018-01","2018-Q1",202100,0,"2018-01"
2018-01-31,62025,"11214","NY","New York","Kings","New York",46,681400,0.00649926144756278,0.0228159711798259,0.0954983922829582,0.0815668379701842,0.0453991250414154,"2018-01","2018-Q1",681400,0,"2018-01"
2018-01-31,92481,"78521","TX","Brownsville","Cameron","Brownsville",47,77500,0.0117493472584856,0.0572987721691678,0.139705882352941,0.0396716573324847,0.0413125820318334,"2018-01","2018-Q1",77500,0,"2018-01"
2018-01-31,70828,"30043","GA","Atlanta","Gwinnett","Lawrenceville",48,223400,0.00269299820466786,0.0126926563916591,0.0865758754863813,0.0947068059659513,0.0139495721832787,"2018-01","2018-Q1",223400,0,"2018-01"
2018-01-31,70874,"30096","GA","Atlanta","Gwinnett","Duluth",49,210000,0.00478468899521531,0.0179350460494426,0.0780287474332649,0.0998203637546877,0.0153653922238457,"2018-01","2018-Q1",210000,0,"2018-01"
2018-01-31,67732,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",50,251800,0.000397298371076679,-0.00237717908082409,0.00438771439968089,0.0211335256853842,-0.00388699917211066,"2006-08","2006-Q3",266300,-0.0544498685692828,"2005-11"
2018-01-31,97711,"94501","CA","San Francisco","Alameda","Alameda",51,991700,0.0103922567498726,0.040172015942941,0.0993238000221705,0.114592715380841,0.044296178496698,"2018-01","2018-Q1",991700,0,"2018-01"
2018-01-31,60545,"07030","NJ","New York","Hudson","Hoboken",52,790400,0.00228252599543495,0.00842051543761164,0.0744970092441544,0.096482015245404,0.0470674008886469,"2018-01","2018-Q1",790400,0,"2018-01"
2018-01-31,84621,"60619","IL","Chicago","Cook","Chicago",53,141300,0.00426439232409382,-0.00211864406779661,-0.0207900207900208,0.0296397478728849,-0.0196397623119134,"2007-09","2007-Q3",176300,-0.198525241066364,"2004-12"
2018-01-31,89925,"73099","OK","Oklahoma City","Canadian","Yukon",54,159300,-0.000627352572145546,0.00695322376738306,0.0127145581691036,0.0261658274271932,,"2017-12","2017-Q4",159400,-0.000627352572145546,"2017-12"
2018-01-31,62039,"11229","NY","New York","Kings","New York",55,698200,0.0114442995798928,0.0239037982108814,0.0945289230286879,0.0799923581504778,0.0348051313663875,"2018-01","2018-Q1",698200,0,"2018-01"
2018-01-31,97565,"94110","CA","San Francisco","San Francisco","San Francisco",56,1453600,-0.0035645736221552,0.0343698854337152,0.10548330671534,0.128191403938528,0.0592173640218585,"2017-12","2017-Q4",1458800,-0.0035645736221552,"2017-12"
2018-01-31,69823,"28277","NC","Charlotte","Mecklenburg","Charlotte",57,344400,0.00672318035662087,0.0225653206650831,0.061652281134402,0.0706569632229586,0.0200100928484725,"2018-01","2018-Q1",344400,0,"2018-01"
2018-01-31,90795,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",58,199500,0.00352112676056338,0.0142348754448399,0.0973597359735974,0.121992641440717,0.0443220250955514,"2018-01","2018-Q1",199500,0,"2018-01"
2018-01-31,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",59,1139300,0.00219915552427868,0.0356331242614308,0.125790513833992,0.115809582511679,0.042210595549701,"2018-01","2018-Q1",1139300,0,"2018-01"
2018-01-31,72463,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",60,332600,-0.000901171522979874,-0.0104135673906575,-0.0510699001426534,0.057828117194124,-0.00394203054771036,"2006-08","2006-Q3",402300,-0.173253790703455,"2005-08"
2018-01-31,72442,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",61,362600,-0.00739118532712839,-0.00439319055464031,-0.0369189907038513,0.0556382663740707,0.00495886147919555,"2017-01","2017-Q1",376500,-0.0369189907038513,"2016-04"
2018-01-31,77007,"44107","OH","Cleveland","Cuyahoga","Lakewood",62,157400,0.00127226463104326,-0.00694006309148265,0.0563758389261745,0.0694745176772802,0.0215314966322495,"2017-10","2017-Q4",158500,-0.00694006309148265,"2017-09"
2018-01-31,91889,"77379","TX","Houston","Harris","Tomball",63,234200,0.00256849315068493,0.0116630669546436,0.077772664519098,0.0539369618049241,0.0229260940829921,"2018-01","2018-Q1",234200,0,"2018-01"
2018-01-31,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",64,423700,0.00331517878285579,0.0160671462829736,0.115880958651567,0.119645132187622,0.00390608142357696,"2007-04","2007-Q2",431200,-0.0173933209647495,"2006-11"
2018-01-31,72578,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",65,282300,0.00212992545260916,0.0125538020086083,0.0746098210886943,0.127539829835632,0.0156905103151093,"2006-03","2006-Q1",327200,-0.137224938875306,"2005-06"
2018-01-31,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",66,463500,0.00411611785095321,0.0153340635268346,0.0701916416531979,0.0892368317318935,0.00899468515260837,"2006-11","2006-Q4",482200,-0.0387805889672335,"2006-03"
2018-01-31,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",67,446400,0.00563189907636855,0.0264428604276845,0.0959980358458139,0.106938863925923,0.00807591666249219,"2006-08","2006-Q3",458400,-0.0261780104712042,"2006-06"
2018-01-31,62018,"11207","NY","New York","Kings","New York",68,387800,0.00570539419087137,0.00989583333333333,0.0665566556655666,0.0667756116971674,0.00438445792251674,"2018-01","2018-Q1",387800,0,"2018-01"
2018-01-31,90665,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",69,239300,0.00546218487394958,0.0305770887166236,0.114059590316574,0.0998319861663612,0.044994503149401,"2018-01","2018-Q1",239300,0,"2018-01"
2018-01-31,84619,"60617","IL","Chicago","Cook","Chicago",70,119500,0.00589225589225589,0.0178875638841567,0.016156462585034,0.0150496173656482,-0.0275414885674014,"2007-03","2007-Q1",163700,-0.270006108735492,"2004-01"
2018-01-31,61633,"10019","NY","New York","New York","New York",71,1298500,0.00440903465346535,-0.0234639392344138,0.00964155197885079,0.0727515523135338,0.0299153903384421,"2017-07","2017-Q3",1379300,-0.0585804393532951,"2017-03"
2018-01-31,76953,"44035","OH","Cleveland","Lorain","Elyria",72,93300,0.00214822771213749,-0.00320512820512821,0.019672131147541,0.0264068656942282,-0.0147979230776031,"2006-09","2006-Q3",114800,-0.187282229965157,"2000-03"
2018-01-31,67730,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",73,198100,0.00151668351870576,0,0.0185089974293059,0.0239396524570428,-0.00666473939497725,"2007-09","2007-Q3",213900,-0.0738662926601216,"2006-02"
2018-01-31,65810,"19143","PA","Philadelphia","Philadelphia","Philadelphia",74,74300,0.0178082191780822,0.0406162464985994,0.104011887072808,0.0518712865501514,0.00526362866401242,"2018-01","2018-Q1",74300,0,"2018-01"
2018-01-31,79054,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",75,204700,0.00986679822397632,0.0240120060030015,0.0928990923651895,0.0885978020927587,0.0185088927074371,"2018-01","2018-Q1",204700,0,"2018-01"
2018-01-31,92617,"78704","TX","Austin","Travis","Austin",76,527200,0.00514775977121068,0.0128722382324688,0.0776778413736713,0.0858759971015091,0.0545018925882421,"2018-01","2018-Q1",527200,0,"2018-01"
2018-01-31,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",77,637100,0.00918739109773483,0.0196862996158771,0.0614795068310563,0.0846931927899601,0.0151606620555609,"2006-06","2006-Q2",641900,-0.00747780028041751,"2006-05"
2018-01-31,61148,"08701","NJ","New York","Ocean","Lakewood Township",78,300200,0.00100033344448149,0.011455525606469,-0.0111989459815547,0.0465650378550051,0.00921074451333892,"2006-02","2006-Q1",319500,-0.0604068857589984,"2005-05"
2018-01-31,95048,"85710","AZ","Tucson","Pima","Tucson",79,171200,0.00351699882766706,0.0160237388724036,0.0713391739674593,0.0587295693257857,-0.00894764400981884,"2006-05","2006-Q2",204600,-0.163245356793744,"2005-06"
2018-01-31,87074,"66062","KS","Kansas City","Johnson","Olathe",80,242400,0.00831946755407654,0.0345710627400768,0.0673712021136063,0.0577154649045424,0.0200782198299441,"2018-01","2018-Q1",242400,0,"2018-01"
2018-01-31,92654,"78745","TX","Austin","Travis","Austin",81,284500,0.00707964601769911,0.0230133045667026,0.0675422138836773,0.10756634324829,0.053463654457915,"2018-01","2018-Q1",284500,0,"2018-01"
2018-01-31,98325,"95630","CA","Sacramento","Sacramento","Folsom",82,515800,0.00467471756914686,0.00683193441342963,0.0517944535073409,0.0690472220799301,0.02056474250688,"2006-01","2006-Q1",528700,-0.0243994703990921,"2005-09"
2018-01-31,96545,"91910","CA","San Diego","San Diego","Chula Vista",83,509300,0.00711884516511766,0.0200280392549569,0.0826955782312925,0.0827762823145628,0.0140444559670634,"2006-05","2006-Q2",546900,-0.0687511428049003,"2004-11"
2018-01-31,96007,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",84,921200,0.00909190491839194,0.0341266277503368,0.127263827704356,0.110808797860618,0.0434945246028426,"2018-01","2018-Q1",921200,0,"2018-01"
2018-01-31,61790,"10314","NY","New York","Richmond","New York",85,519200,0.00581170089112747,0.0234575202050069,0.155832591273375,0.0729037987950549,0.0259903717060652,"2018-01","2018-Q1",519200,0,"2018-01"
2018-01-31,95306,"87111","NM","Albuquerque","Bernalillo","Albuquerque",86,250300,0.0032064128256513,0.0145926226185651,0.00240288346015218,0.0363270506766291,-0.00333396636934136,"2007-09","2007-Q3",262100,-0.0450209843571156,"2006-10"
2018-01-31,97764,"94558","CA","Napa","Napa","Napa",87,613000,-0.00130335614206582,-0.00211622985511965,0.0172585462993694,0.101465146610409,0.00492700992045925,"2006-02","2006-Q1",620700,-0.0124053487997422,"2005-08"
2018-01-31,62026,"11215","NY","New York","Kings","New York",88,1259300,0.00111296605453534,0.0142557989690722,0.189028420356907,0.123531797017949,0.0841021617462432,"2018-01","2018-Q1",1259300,0,"2018-01"
2018-01-31,99534,"98052","WA","Seattle","King","Redmond",89,833500,0.0044589057604242,0.021696494238784,0.181431608788094,0.130495426939585,0.0486343050476838,"2018-01","2018-Q1",833500,0,"2018-01"
2018-01-31,70810,"30024","GA","Atlanta","Gwinnett","Suwanee",90,333200,0.00634249471458774,0.0124582193862048,0.0367143746110765,0.0785488404437515,0.0187546014770068,"2018-01","2018-Q1",333200,0,"2018-01"
2018-01-31,71864,"32210","FL","Jacksonville","Duval","Jacksonville",91,131700,0.015420200462606,0.0460683081810961,0.167553191489362,0.13441915580577,-0.00509353155089565,"2007-05","2007-Q2",145400,-0.094222833562586,"2006-03"
2018-01-31,60081,"06010","CT","Hartford","Hartford","Bristol",92,172800,0.00115874855156431,-0.0023094688221709,-0.00403458213256484,-0.00103842383984176,-0.0198206460701371,"2007-04","2007-Q2",219100,-0.211319032405294,"2004-05"
2018-01-31,62032,"11221","NY","New York","Kings","New York",93,1016800,-0.00567181693721885,-0.00944958597174866,0.0253100736109711,0.175824725147724,0.0807308082193749,"2017-11","2017-Q4",1029000,-0.0118561710398445,"2017-09"
2018-01-31,72363,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",94,217100,-0.00229779411764706,0.00695732838589981,0.0833333333333333,0.136901183586019,,"2017-12","2017-Q4",217600,-0.00229779411764706,"2017-12"
2018-01-31,84612,"60610","IL","Chicago","Cook","Chicago",95,269300,-0.00517177687476912,-0.0106539309331374,0.0724810832337714,0.0493082781215455,-0.00424383631952663,"2008-03","2008-Q1",283600,-0.0504231311706629,"2007-05"
2018-01-31,71005,"30281","GA","Atlanta","Henry","Stockbridge",96,151300,0.0039814200398142,0.00732356857523302,0.0654929577464789,0.108250841577287,0.00200474398260431,"2006-12","2006-Q4",157400,-0.0387547649301144,"2005-12"
2018-01-31,95804,"89108","NV","Las Vegas","Clark","Las Vegas",97,194600,0.0119604784191368,0.0395299145299145,0.182978723404255,0.165721700321927,-0.0106534620638054,"2006-06","2006-Q2",249600,-0.220352564102564,"2004-10"
2018-01-31,92336,"78240","TX","San Antonio","Bexar","San Antonio",98,172800,0.00523560209424084,0.0146799765120376,0.0679851668726823,0.0597149047003025,0.0185409286577554,"2018-01","2018-Q1",172800,0,"2018-01"
2018-01-31,94820,"85225","AZ","Phoenix","Maricopa","Chandler",99,247900,0.00527169505271695,0.0114239086087311,0.0801742919389978,0.102194683761335,0.00969476177551698,"2006-03","2006-Q1",257800,-0.0384018619084562,"2005-11"
2018-01-31,91926,"77433","TX","Houston","Harris","Cypress",100,226100,0.00533570475767008,0.0157232704402516,0.0818181818181818,0.053417757613099,0.0263614166623272,"2016-04","2016-Q2",229500,-0.0148148148148148,"2016-01"
2018-01-31,58669,"02169","MA","Boston","Norfolk","Quincy",101,406200,0.00694100148735746,0.0252397778899546,0.0509702457956016,0.0732924629015959,0.0246205177081784,"2018-01","2018-Q1",406200,0,"2018-01"
2018-01-31,72347,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",102,207000,-0.000482858522452921,0.00631988332523092,0.0615384615384615,0.0946541152699947,0.00289583450025765,"2006-01","2006-Q1",272700,-0.240924092409241,"2005-02"
2018-01-31,64180,"15601","PA","Pittsburgh","Westmoreland","Greensburg",103,142900,0,0.00989399293286219,0.00562983814215341,0.0208357300439512,0.0124250631521114,"2018-01","2018-Q1",142900,0,"2018-01"
2018-01-31,97431,"93722","CA","Fresno","Fresno","Fresno",104,236800,0.0111016225448335,0.0228941684665227,0.0807850296668188,0.0981157217767856,-0.00360160303528911,"2006-04","2006-Q2",308200,-0.231667748215445,"2004-10"
2018-01-31,79040,"48180","MI","Detroit","Wayne","Taylor",105,94300,0.0150699677072121,0.0317286652078775,0.0914351851851852,0.109060085228953,-0.00868966998237353,"2005-08","2005-Q3",123200,-0.234577922077922,"2000-05"
2018-01-31,92341,"78245","TX","San Antonio","Bexar","San Antonio",106,157900,0.00701530612244898,0.0206851971557854,0.125445473984319,0.0673219862175696,0.0238859125219282,"2018-01","2018-Q1",157900,0,"2018-01"
2018-01-31,65133,"17603","PA","Lancaster","Lancaster","Lancaster",107,151500,0.00198412698412698,0.0113484646194927,0.0594405594405594,0.0279399392505357,0.00699438074367364,"2018-01","2018-Q1",151500,0,"2018-01"
2018-01-31,98304,"95608","CA","Sacramento","Sacramento","Carmichael",108,389300,0.00672355831393845,0.0199109248100603,0.0837973273942094,0.0842490527374251,0.00955065331435878,"2005-12","2005-Q4",444500,-0.124184476940382,"2004-11"
2018-01-31,94890,"85308","AZ","Phoenix","Maricopa","Glendale",109,280300,0.00178699070764832,0.0111832611832612,0.0633535660091047,0.082356275478644,0.00612350897354674,"2006-01","2006-Q1",317000,-0.115772870662461,"2005-08"
2018-01-31,97740,"94533","CA","Vallejo","Solano","Fairfield",110,368200,0.00821467688937568,0.0345602697386906,0.122560975609756,0.152224740178982,0.00679235974649983,"2006-04","2006-Q2",427500,-0.138713450292398,"2005-03"
2018-01-31,84613,"60611","IL","Chicago","Cook","Chicago",111,302100,-0.00231175693527081,-0.0194741966893866,-0.0257981296356014,0.0108721208503508,-0.00495963319580395,"2009-06","2009-Q2",342200,-0.11718293395675,"2006-06"
2018-01-31,76491,"43055","OH","Columbus","Licking","Newark",112,112900,-0.00353045013239188,-0.00616197183098592,0.060093896713615,,,"2015-07","2015-Q3",168400,-0.329572446555819,
2018-01-31,63776,"14850","NY","Ithaca","Tompkins","Ithaca",113,252600,0.00517309988062077,0.0201938610662359,0.0485678704856787,0.0462408169830855,0.0274902425641561,"2017-07","2017-Q3",253200,-0.0023696682464455,"2017-06"
2018-01-31,95309,"87114","NM","Albuquerque","Bernalillo","Albuquerque",114,212100,0.00236294896030246,0.00760095011876485,0.0422604422604423,0.0405146932024867,-0.00414709956314985,"2007-08","2007-Q3",226000,-0.0615044247787611,"2006-09"
2018-01-31,72362,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",115,257200,0.00155763239875389,0.0145956607495069,0.121185701830863,0.152851908176901,0.00958443363040939,"2006-06","2006-Q2",280700,-0.0837192732454578,"2005-10"
2018-01-31,93203,"80013","CO","Denver","Arapahoe","Aurora",116,327700,0.0101726263871763,0.029855436832181,0.0967202141900937,0.123214743087883,0.0560203419982226,"2018-01","2018-Q1",327700,0,"2018-01"
2018-01-31,66705,"20906","MD","Washington","Montgomery","Silver Spring",117,329400,0.0073394495412844,0.00182481751824818,0.00980993255671367,0.0408029863752764,-0.0107776477259499,"2007-03","2007-Q1",393600,-0.163109756097561,"2005-02"
2018-01-31,74156,"37075","TN","Nashville","Sumner","Hendersonville",118,274800,0.00696225723708318,0.023463687150838,0.0865954922894425,0.0754659682065737,0.0344759634873144,"2018-01","2018-Q1",274800,0,"2018-01"
2018-01-31,62022,"11211","NY","New York","Kings","New York",119,1102700,-0.0030738631226833,0.010076028212879,0.0200740055504163,0.10051158284655,,"2016-09","2016-Q3",1108300,-0.00505278354236218,"2016-09"
2018-01-31,96047,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",120,1295100,0.00504423405246003,0.0251721681310853,0.0762007645005817,0.120327816586742,0.0506598203585449,"2018-01","2018-Q1",1295100,0,"2018-01"
2018-01-31,62093,"11385","NY","New York","Queens","New York",121,658000,0.0053475935828877,0.0098219766728054,0.0973982655103402,0.0961984251820867,0.0277169156535593,"2018-01","2018-Q1",658000,0,"2018-01"
2018-01-31,94870,"85281","AZ","Phoenix","Maricopa","Tempe",122,228300,0.00307557117750439,0.0110717449069973,0.0693208430913349,0.0933800341265087,0.00141257731109024,"2006-08","2006-Q3",240500,-0.0507276507276507,"2006-01"
